dataset,cutoff_doy,cutoff_label,lead_days_to_Mar1,predictor_set,model_family,features,reg_rmse,reg_mse_skill_vs_climatology,reg_correlation,reg_correlation_pvalue,min_o3_rmse_DU,min_o3_mse_skill_vs_climatology,min_o3_correlation,min_o3_correlation_pvalue,cls_roc_auc,cls_brier_score,cls_brier_skill_vs_climatology,top25_hit_rate,top25_false_alarm_rate,top25_precision,top25_tp,top25_fp,top25_tn,top25_fn,n_samples,n_events,usable_predictability
B2000WCN001002,29,01-29,31,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.186569068416965,0.5845689355331918,0.7646586936980977,1.3369766602625879e-40,5.282002797251839,0.4389535912668383,0.6626076726174179,2.7518212814575907e-27,0.8085052202699261,0.14597287463279993,0.2189317473334076,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,29,01-29,31,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.584815589469226,0.5183225537713925,0.7200947382305427,4.661333770743189e-34,5.543085778545145,0.3821191552241281,0.6191435997869258,4.3878731801335824e-23,0.803030303030303,0.15991311045417497,0.14434065866606782,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,29,01-29,31,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.430119066920861,0.5446374167768482,0.7391528083121826,1.0830731733234481e-36,5.465950645198601,0.3991958209134483,0.6320688561017515,2.8975081181259355e-24,0.8020117137764197,0.15378625351558534,0.1771241018598837,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,30,01-30,30,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.3952694236473135,0.3683793388868013,0.6070636020210337,4.976574176049719e-22,5.98483661211455,0.27971208188298846,0.5289867046736396,3.5380395908733504e-16,0.7564298446651387,0.15794461780080665,0.1548736232392539,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,30,01-30,30,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.530128071698112,0.34146018863666505,0.5878200813570861,1.9370107492333836e-20,6.024419018586682,0.2701529199931124,0.5234496894598794,8.098985355555693e-16,0.7257448433919022,0.18864807382310125,-0.009413713065422602,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,30,01-30,30,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.476872231398306,0.35215770671374824,0.5939887286815313,6.1509769950298064e-21,5.976138180283085,0.2818043101844354,0.5312416480299722,2.5141853421112546e-16,0.7174688057040999,0.17237342502240008,0.07766829811989262,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,30,01-30,30,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.215401026312395,0.40340865662252734,0.6357729950536682,1.298513808226935e-24,5.960103649931649,0.28565311055930076,0.534787152933216,1.4617498643767645e-16,0.7257448433919023,0.16533646511470385,0.11532149905202072,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,30,01-30,30,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.550912588503541,0.3372614304345809,0.5844670575837265,3.5768864581640126e-20,6.3113591434858485,0.19897269330036527,0.45917743613983497,4.366286349932933e-12,0.6889483065953654,0.19834628116565026,-0.06130665469651797,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,30,01-30,30,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.501831745777334,0.34715498787619314,0.591766920954669,9.324122782001956e-21,6.347778889883574,0.18970135163762714,0.45056230991001966,1.2123064775487423e-11,0.6501782531194296,0.1870122210311248,-0.0006606301035165796,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,30,01-30,30,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.031644693817326,0.43816325631343256,0.6624167010629771,2.881528215713492e-27,5.824407059184335,0.31781059180313975,0.5645446077939764,1.1876849182065257e-18,0.7554112554112554,0.15724524324321068,0.15861582030864163,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,30,01-30,30,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.235080182108328,0.3996248299158949,0.6325230416085917,2.6274660941706285e-24,5.938568395261715,0.29080599068759794,0.540485402111677,6.032634579125405e-17,0.7282913165266106,0.1857510683423301,0.006087516286424455,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,30,01-30,30,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.146069570148842,0.41664411842447835,0.6460094871408169,1.3336451459698001e-25,5.942916447540273,0.2897671068051838,0.5392667355850521,7.29997658214213e-17,0.7058186911128087,0.1795732191749319,0.03914380750872004,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,30,01-30,30,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.165373569732859,0.5879574093406024,0.7669400190368914,5.654712996917108e-41,5.306280586317342,0.43378423787218956,0.6587011907147967,7.012843925239354e-27,0.8107970460911637,0.1448902788099365,0.22472447581008648,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,30,01-30,30,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.663308158050466,0.5046878011190146,0.7104446152273514,8.325290671602155e-33,5.623627771320494,0.36403287399644624,0.6052752120164897,7.067559360018401e-22,0.7994652406417112,0.16074882375296407,0.13986894344049983,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,30,01-30,30,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.57955607352965,0.5192293687778677,0.7207498133453341,3.8161158360327027e-34,5.497143153488526,0.392319043583388,0.6266096992787364,9.273648127289481e-24,0.7732365673542144,0.1638676126800977,0.12318100039710911,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,31,01-31,29,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.391193521966247,0.36918418483285287,0.6077388590007671,4.356726380390789e-22,5.981065016075099,0.28061963516620514,0.5298586500473874,3.1011540759140944e-16,0.7546473134708429,0.15806057567042542,0.15425315857529565,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,31,01-31,29,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.467410687788374,0.35404908600283136,0.6003625152274022,1.8316704981434026e-21,6.124705012456935,0.24565175235670766,0.5073584503252496,8.266263722025182e-15,0.7270180799592564,0.18932175514008465,-0.013018431342253223,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,31,01-31,29,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.493534933390726,0.3488200806836048,0.5926391343949989,7.922293347459365e-21,6.164221496246687,0.23588626833354587,0.492276001388291,6.545726637149666e-14,0.7445250827603769,0.16679777089638032,0.10750237816139774,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,31,01-31,29,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.192683175628243,0.4077618765624885,0.6391912209848363,6.131165778973022e-25,5.958290340486194,0.28608771203313754,0.5352582118357491,1.3594800779669193e-16,0.7412783295136237,0.16152761460618037,0.135701807508947,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,31,01-31,29,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.457265687314113,0.35607401773529823,0.5987586823232012,2.4907632968071582e-21,6.164366401151474,0.2358503432361052,0.4928475013386935,6.063249918662051e-14,0.6764705882352942,0.20240516743283166,-0.08302484865861337,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,31,01-31,29,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.615933170751682,0.32404021933941285,0.576360360446235,1.531054034196922e-19,6.411746014149276,0.17328816667030966,0.44238060203800256,3.1149432858880887e-11,0.6471861471861471,0.18969390825426816,-0.015009739544896705,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,31,01-31,29,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.925383055354944,0.4577850354183167,0.6771191388939555,7.508544813767186e-29,5.8096215371916164,0.32126973325489494,0.5674952121460262,7.175517023507085e-19,0.758594346829641,0.15634893607906877,0.16341175977554556,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,31,01-31,29,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.059668696774834,0.4329303581287154,0.6582371816127353,7.829779065024823e-27,5.870140691444879,0.30705533808558594,0.5557262321564493,5.199206021618187e-18,0.7167048637636874,0.18937466049419893,-0.013301516076993813,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,31,01-31,29,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.128031438349406,0.4200632820597674,0.6496080311150989,5.868720253342448e-26,6.055888901133619,0.26250796981610225,0.5208986782738745,1.1801706797555928e-15,0.7036541889483066,0.17946967241353984,0.03969786310427659,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,31,01-31,29,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.152047051771389,0.5900807831794351,0.7683358099395806,3.3239039370460224e-41,5.328270591203711,0.42908155140887416,0.6551177790642095,1.634122312762644e-26,0.8081232492997199,0.14471550648219372,0.2256596435046867,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,31,01-31,29,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.5905711716427176,0.5173292308477391,0.7192865430237754,5.961666430365364e-34,5.565744495183176,0.37705735299391696,0.6155695683825574,9.099788242236321e-23,0.7965367965367965,0.16317060763840646,0.1269105187160643,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,31,01-31,29,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.49608669116729,0.5335062970132969,0.7304860713983022,1.8208282828517942e-35,5.55637600234909,0.3791527140016351,0.6170862129642407,6.684987895187107e-23,0.7687802393684747,0.16411409712008196,0.1218621172050619,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,32,02-01,28,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.388678532316634,0.36968055005501044,0.6081541162437578,4.0138891023020037e-22,5.976236541983354,0.2817806683179309,0.5308731478005821,2.659001088339304e-16,0.7529921059332825,0.1581252884258403,0.15390689507309152,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,32,02-01,28,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.686522308884035,0.30953887281655335,0.5669928844524219,7.821058961836911e-19,6.283185091391967,0.20610833939736195,0.47386379424853753,7.15907789732245e-13,0.70995670995671,0.19475375396778039,-0.04208384396434561,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,32,02-01,28,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.787085234198179,0.28861411556497185,0.5474176492517223,2.0090623396785393e-17,6.35012990912604,0.1891010218123731,0.4530438329158464,9.060172385234094e-12,0.70772854596384,0.1767876268836677,0.054048889764943375,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,32,02-01,28,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.205896901802743,0.40523178702257645,0.6371467307710424,9.615305432083936e-25,5.942853036805367,0.28978226305038446,0.5384059146015783,8.348666998078834e-17,0.742296918767507,0.16149958549995488,0.13585178499674,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,32,02-01,28,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.517371421419205,0.34403059966162464,0.5884484133639558,1.7253297363034793e-20,6.213873163597069,0.22352710221095373,0.4806428428220224,3.0169196467283825e-13,0.6795263559969442,0.20114717611973748,-0.07629361808402946,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,32,02-01,28,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.708620307034329,0.3049675813615531,0.5564801860817662,4.590423381399105e-18,6.449833282310506,0.16343727243220874,0.42383873565496477,2.414115243080055e-10,0.6664756811815635,0.18332980837441198,0.019043137645191832,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,32,02-01,28,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.90977208250718,0.460638303384414,0.6791322731959546,4.482012458727217e-29,5.794596993915885,0.32477578814363006,0.5704508760452243,4.3095027007462795e-19,0.7591036414565826,0.15623076768123909,0.1640440524822928,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,32,02-01,28,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.2244374871643675,0.4016726485066603,0.6343583364431211,1.766571673406782e-24,6.005567642575232,0.2747133913758587,0.5272803521639583,4.574063635275189e-16,0.7094474153297683,0.19049783183797261,-0.01931135510450721,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,32,02-01,28,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.282182397201417,0.3905196332416464,0.6255456551204237,1.1602833309218365e-23,6.189047527561825,0.22971903001126892,0.4867470459369657,1.3629638586066307e-13,0.7115482556659027,0.17203538570166785,0.07947707103226498,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,32,02-01,28,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.179920913524449,0.5856332537577387,0.765420596007903,1.004120759597864e-40,5.338799817349791,0.42682293151916106,0.6533199484306446,2.4873421116507075e-26,0.8079959256429844,0.14460123413219197,0.22627108932959417,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,32,02-01,28,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.56332038909072,0.5220232410942062,0.7226062971172027,2.157866052734961e-34,5.608864643606522,0.3673675684243949,0.6086511285305958,3.6382612749702895e-22,0.7970460911637383,0.16330275437691702,0.12620343103005638,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,32,02-01,28,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.624856149468555,0.5113909827902131,0.7152005370773838,2.041348232513442e-33,5.727118114164397,0.3404103793211326,0.5866387565292914,2.4061959551698646e-20,0.7764196587726,0.15932455559582562,0.14748988427367316,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,33,02-02,27,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.3880893760124025,0.36979679930834264,0.6082510765720475,3.937736278104935e-22,5.972612576437896,0.28265145478346254,0.5317018036676581,2.344148851202645e-16,0.7503183091418385,0.15818085144980973,0.1536095897404821,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,33,02-02,27,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.600961404436558,0.32709613316135333,0.5790849136681238,9.434295273112266e-20,6.164952657228278,0.23570498890334401,0.49799836251684493,3.021321831296342e-14,0.7175961293608352,0.19209322125779488,-0.027847927598526834,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,33,02-02,27,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.648961932910849,0.3172741763204606,0.5684426402638669,6.097014547410412e-19,6.239346309790272,0.2171479088956566,0.4765833219647952,5.073338281068682e-13,0.7114209320091673,0.17569013156649352,0.059921342108239184,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,33,02-02,27,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.194218588739622,0.4074681612589284,0.6387907874404211,6.697828623803242e-25,5.929749383318563,0.2929107896936888,0.5412974798633163,5.310507912599744e-17,0.7481538069773364,0.16082002788715294,0.13948794602016779,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,33,02-02,27,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.467471986599488,0.35403684116092327,0.5963096360876488,3.969416374233995e-21,6.214193630285249,0.22344701042021797,0.48133860174843207,2.757885766571659e-13,0.694550547491724,0.19626494965566196,-0.05016991460137432,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,33,02-02,27,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.470308446106015,0.3534701127285438,0.5954803420822723,4.643768520212105e-21,6.282353682822636,0.20631842541279122,0.4647610868656546,2.218032914622444e-12,0.7049274255156608,0.17576209268250506,0.059536294247227506,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,33,02-02,27,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.891475422524638,0.4639728621332565,0.6815737663293635,2.3839599839375053e-29,5.773642421833946,0.3296504848242968,0.5748662831599558,1.9928552936532175e-19,0.7650878533231474,0.1557118536582649,0.1668206455323934,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,33,02-02,27,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.116311848786314,0.4222793676843306,0.6501108336191502,5.22815577359221e-26,5.932262889188291,0.2923112198159815,0.5430282173468943,4.0422898674494623e-17,0.7216704863763688,0.18583847284768845,0.005619834297923787,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,33,02-02,27,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.062726852852829,0.4323578433071191,0.6576894150648593,8.915267447692264e-27,6.020378785066225,0.27113152518256745,0.5251924269033462,6.250774724421595e-16,0.7281639928698752,0.16895002736883447,0.09598613443146575,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,33,02-02,27,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.184251693425275,0.5849400843508691,0.7649542442382153,1.1965964042457957e-40,5.3296706522716155,0.4287814819231973,0.6548180398762696,1.7530308222301225e-26,0.8085052202699262,0.1453489166975219,0.2222704068992415,0.5294117647058824,0.15584415584415584,0.5294117647058824,27,24,130,24,205,51,False
B2000WCN001002,33,02-02,27,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.498048083454676,0.5331732817364855,0.7302667525651362,1.952839352647175e-35,5.567588859845805,0.37664442574885915,0.6159089675825549,8.494206753456803e-23,0.803030303030303,0.1619077821165673,0.13366761606203958,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
