case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.014.small-pertlim.cam.h3,ok,151,23,-0.007668264067377073,-0.008648053419189387,0.00024170571575327294,0.003301667995392505,0.04621516270515738,0.9783392594840075,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.015.small-pertlim.cam.h3,ok,151,23,-0.007615106169633046,-0.008844721296261186,0.00015083617684750973,0.003094814057458731,0.04116406910363954,0.9782900463581029,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.016.small-pertlim.cam.h3,ok,151,23,-0.0077786713493646804,-0.008862042977339236,0.000141249737176303,0.003287087694758685,0.047139488194622006,0.9770139938656232,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.017.small-pertlim.cam.h3,ok,151,23,-0.007615508537965074,-0.008600329787370757,0.0001709909190662223,0.0031398958950852223,0.04247360600259774,0.9782431888004911,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.018.small-pertlim.cam.h3,ok,151,23,-0.007636867778198956,-0.008867383616974549,8.494695526724714e-05,0.0030435488275122385,0.042047510562962354,0.9801659687671925,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.019.small-pertlim.cam.h3,ok,151,23,-0.007438056032133014,-0.008755103602923,3.2576366997259196e-05,0.0026544051381277812,0.04129553720747879,0.9835509776065853,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.020.small-pertlim.cam.h3,ok,151,23,-0.0075093218274290595,-0.008504261698142907,0.0001766756903980175,0.003038018429507401,0.04951466168682228,0.9807361748881218,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.021.small-pertlim.cam.h3,ok,151,23,-0.007587820749875087,-0.008700864145637442,0.0002023384058303856,0.0030498033278438886,0.04956775020719495,0.9820431223618551,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.022.small-pertlim.cam.h3,ok,151,23,-0.007768514623215417,-0.008755274882904177,0.00013988753491443889,0.002945843884887643,0.04288622117584262,0.9809684568764563,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.023.small-pertlim.cam.h3,ok,151,23,-0.007715337608796657,-0.0088645585243168,0.00013397238458010707,0.002850526303714534,0.042725315921994425,0.9823930957400253,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.024.small-pertlim.cam.h3,ok,151,23,-0.007234653103609345,-0.008136116731654909,0.00019682496079276025,0.0027742641314049267,0.03958483989824388,0.9832745018095155,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.025.small-pertlim.cam.h3,ok,151,23,-0.00795462124708066,-0.009087701962039132,0.000127788894977536,0.003233504891030617,0.047878000100762874,0.9794834707752061,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.026.small-pertlim.cam.h3,ok,151,23,-0.00781921128065417,-0.008952319121454862,0.00013878542236153376,0.00303100435196544,0.0477822168117506,0.9801421501715138,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.027.small-pertlim.cam.h3,ok,151,23,-0.007409656448869761,-0.008626657899767713,0.00013615825156807827,0.0028914204635088624,0.04137457057001803,0.981124821978448,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.028.small-pertlim.cam.h3,ok,151,23,-0.007748307502764851,-0.00890633147059355,0.00011099017362603273,0.0029337149043121877,0.042409007653787856,0.9819736594491645,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.029.small-pertlim.cam.h3,ok,151,23,-0.007605019630888452,-0.008767630270077709,0.0001341440235243519,0.0029669101083466196,0.041042858734405344,0.981610939163394,
0008-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-02.030.small-pertlim.cam.h3,ok,151,23,-0.007818457049803218,-0.009089831299355979,0.00015067380447009054,0.003091741102967883,0.041613540527938433,0.9797386325744039,
