dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
B2000WCN001002,24,28,01-28,32,8396,8423,8334,8423,-2.7466743473544533,-0.10666039978028748,0.7135938076140923,0.04757231103617292,-0.0025463959397469,-3.9890770070618222,107.25518341064453,118,166.0,0
B2000WCN001002,25,28,01-28,32,8761,8788,8699,8788,12.72870723136346,-0.10751137584835928,-1.534766068519609,0.06892877688417987,-0.0030661550042940526,-11.382837363026857,105.71349029541015,120,145.0,0
B2000WCN001002,26,28,01-28,32,9126,9153,9064,9153,-5.928716714472199,0.1725666389075164,2.3623174683456027,-0.012733086289948332,-0.0027606323171186437,5.575027116913587,98.34502868652343,85,64.0,0
B2000WCN001002,27,28,01-28,32,9491,9518,9429,9518,-0.9885844098718911,-0.26659000581656067,0.8744641503846274,-0.017895597249080325,-0.002183591876348684,-6.868886977604855,107.90791015625,61,173.0,0
B2000WCN001002,28,28,01-28,32,9856,9883,9794,9883,-0.528002221674348,0.14155498545210424,0.8513977714725217,-0.03802735401261917,-0.0023811576068056292,-4.571391195034096,100.93659820556641,120,92.0,0
B2000WCN001002,29,28,01-28,32,10221,10248,10159,10248,8.643988472644152,0.22197967914381553,1.3838549358412737,0.008858882704003907,-0.002415283788671255,-2.5333555114803685,101.93546447753906,118,101.0,0
B2000WCN001002,30,28,01-28,32,10586,10613,10524,10613,-5.557047599133191,-0.4004866327572582,0.04473344147916815,0.005263862547247077,-0.002236886066402397,6.378207123597437,96.37929229736328,70,46.0,1
B2000WCN001002,31,28,01-28,32,10951,10978,10889,10978,-7.027942603405655,0.1710903377027951,0.3330696780110083,-0.021236757881095237,-0.0023529938229391732,-1.3797736733415995,105.18956756591797,81,139.0,0
B2000WCN001002,32,28,01-28,32,11316,11343,11254,11343,-0.8204273228183199,-0.0641363749964727,-0.5473296693335127,-0.08633907559027752,-0.0025386392853517597,-4.471494554569189,105.91817932128906,120,148.0,0
B2000WCN001002,33,28,01-28,32,11681,11708,11619,11708,2.0989721566389905,-0.07126677121252023,-0.5701037949099899,-0.07015246075027734,-0.002786877310894021,3.6940877958646623,98.04959259033203,119,61.0,0
