dataset,cutoff_doy,cutoff_label,lead_days_to_Mar1,predictor_set,model_family,features,reg_rmse,reg_mse_skill_vs_climatology,reg_correlation,reg_correlation_pvalue,cls_roc_auc,cls_brier_score,cls_brier_skill_vs_climatology,top25_hit_rate,top25_false_alarm_rate,top25_precision,top25_tp,top25_fp,top25_tn,top25_fn,n_samples,n_events,usable_predictability
B2000WCN001002,26,01-26,34,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.508262369015541,0.5314371271537506,0.7290524921879863,2.873587795963178e-35,0.8223834988540871,0.14057936871420382,0.24779119299536345,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,26,01-26,34,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.747989742321035,0.4897645772307889,0.7001587697155334,1.5828471113709874e-31,0.8129615482556658,0.15325508464712584,0.17996626785135428,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,27,01-27,33,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.2287161255032055,0.40084979303630275,0.6333543118300851,2.1957947409763008e-24,0.7666157372039726,0.15667887071075665,0.16164635324426435,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,27,01-27,33,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.553704177091749,0.3366964747586422,0.5814675432018205,6.154669746890455e-20,0.748026483320601,0.18285766159772082,0.021569489604759684,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,27,01-27,33,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.56439585183818,0.521838424887936,0.7224201666374913,2.285279344528595e-34,0.8334606569900688,0.13552198995661463,0.2748520972846028,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,27,01-27,33,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.858469785744961,0.4699619763371141,0.6872736514634888,5.329872719572496e-30,0.7734912146676852,0.16685578059944162,0.10719198119537388,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,27,01-27,33,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.44505633238074,0.5421287325084398,0.7363605570155167,2.7214550195067557e-36,0.8236567354214412,0.13994604750040993,0.2511799533734751,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,27,01-27,33,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.75101507604109,0.48922733247978967,0.6999272578789864,1.6888817437897778e-31,0.8081232492997198,0.1572426440164436,0.15862972819059806,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,28,01-28,32,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.212837446104026,0.40390069063503387,0.635774144956979,1.2981881018425381e-24,0.7654698242933538,0.1562469759472843,0.16395732567040722,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,28,01-28,32,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.586821402745853,0.3299759169626507,0.5766181603786856,1.4627740049749339e-19,0.7270180799592564,0.1899639744485293,-0.01645480343766792,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,28,01-28,32,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.519960004974504,0.5294448844116071,0.7276727678982182,4.4457317247620644e-35,0.8348612172141584,0.13491675065988584,0.2780905975959126,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,28,01-28,32,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.850532244089737,0.47139728245428025,0.6882258534616702,4.135931394783125e-30,0.7866055513114336,0.16578228775512027,0.11293600166680295,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,28,01-28,32,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.388319416919016,0.5516209605928406,0.7427807278585766,3.2139311715036185e-37,0.8248026483320601,0.13958647676982774,0.25310393605143744,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,28,01-28,32,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.732133566701225,0.4925757247552627,0.7021417986263534,9.059786810604024e-32,0.8095238095238095,0.15524187690648686,0.16933538617327348,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,29,01-29,31,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.191489713940291,0.4079901283174806,0.639006127798394,6.3869812585302655e-25,0.764069264069264,0.15606949201336162,0.16490700256410462,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,29,01-29,31,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.539505914712769,0.3395673873573579,0.5849251071299688,3.290770807067855e-20,0.7030812324929973,0.19599533048888126,-0.04872724265281825,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,29,01-29,31,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.483959354643778,0.5355627000072276,0.7318577494000336,1.173479528545764e-35,0.8354978354978355,0.13447879430946086,0.2804340042201309,0.6666666666666666,0.11038961038961038,0.6666666666666666,34,17,137,17,205,51,True
B2000WCN001002,29,01-29,31,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.757148866552415,0.4881372142142918,0.6999036566571213,1.7000766074611715e-31,0.7997198879551821,0.16230967226799034,0.13151719161417186,0.6078431372549019,0.12987012987012986,0.6078431372549019,31,20,134,20,205,51,True
B2000WCN001002,29,01-29,31,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.338308289441512,0.5599055023317469,0.7483379228753249,4.801651586828126e-38,0.8267125031830913,0.1394202961614663,0.25399313137437973,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,29,01-29,31,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.567870515422302,0.5212410664686054,0.7219713477408907,2.623815165678338e-34,0.8210466004583653,0.15168665118361216,0.1883586050431244,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,30,01-30,30,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.164406977066198,0.41315792544071417,0.643071922392406,2.5853996224145925e-25,0.7657244716068246,0.15609147569037804,0.16478937281790973,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,30,01-30,30,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.485966595385513,0.3503371211676002,0.5945416495030555,5.5432814956009525e-21,0.7126941685765216,0.1922912284550815,-0.028907419891112784,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,30,01-30,30,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.453998879682358,0.5406235514801417,0.7353065514784107,3.841722881395221e-36,0.8362617774382479,0.13355828574471468,0.28535943997687363,0.6666666666666666,0.11038961038961038,0.6666666666666666,34,17,137,17,205,51,True
B2000WCN001002,30,01-30,30,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.85347447877456,0.47086547978782944,0.688343605672461,4.007958405660929e-30,0.7905525846702317,0.16389094121707862,0.12305617460558582,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,30,01-30,30,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.293543495776653,0.567255448152334,0.7532358590266288,8.620816100299672e-39,0.8273491214667685,0.13933689425342782,0.25443939635850465,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,30,01-30,30,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.6607917264929455,0.5051278768827394,0.7109059719765282,7.273103233013258e-33,0.8139164756811816,0.15378259538011096,0.17714367572585143,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,31,01-31,29,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.138893421366217,0.418005575407813,0.6468680882043579,1.0975303052960412e-25,0.7662337662337663,0.15616298463958317,0.16440674440049885,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,31,01-31,29,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.524783049701046,0.3425377997296609,0.5894441690890596,1.435484178820071e-20,0.7175961293608353,0.1933128189163104,-0.034373722301749954,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,31,01-31,29,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.426590194391655,0.5452290776032115,0.7384307339833771,1.3760203269694271e-36,0.8372803666921315,0.133125858123697,0.28767326360474066,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,31,01-31,29,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.821401808448891,0.4766481183032759,0.6920698946259503,1.470898398625751e-30,0.7882607588489942,0.16743158094096683,0.10411100215888325,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,31,01-31,29,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.256437590483674,0.573300963804027,0.7572763252770658,2.027631164077335e-39,0.8258212375859435,0.1387654267623544,0.2574971912798646,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,31,01-31,29,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.589133925019204,0.5175773728497497,0.7194960451231275,5.593760930963172e-34,0.8189457601222306,0.1541689932488549,0.17507614702277474,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,32,02-01,28,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.1297763562351975,0.41973296847245867,0.6482224213252081,8.06083934551797e-26,0.7663610898905017,0.1562035510569958,0.1641896825604472,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,32,02-01,28,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.504123643891211,0.3466946505357188,0.5919834212394757,8.954981028852776e-21,0.7063916475681181,0.19420194636394392,-0.03913124470903262,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,32,02-01,28,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.399107970737392,0.5498236639841039,0.741534860469435,4.889047355083568e-37,0.8367710720651897,0.13253505413421354,0.2908345238107558,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,32,02-01,28,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.7204716919585765,0.4946383071263486,0.7043697307253554,4.8136107128962345e-32,0.7846956964604024,0.1641440037680115,0.12170209341091376,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,32,02-01,28,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.223448068850214,0.5786401024592835,0.7608297293714339,5.545417929515561e-40,0.8260758848994143,0.13865805452594,0.2580717161379389,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,32,02-01,28,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.556681200613824,0.5231633818863526,0.7237018667491992,1.5380207082521966e-34,0.8053221288515406,0.16044087877384772,0.14151668825172525,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,33,02-02,27,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.133365936103221,0.4190531639876237,0.6476323253597223,9.222838875941315e-26,0.7668703845174433,0.15614208999983697,0.16451854695147072,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,33,02-02,27,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.484018956305957,0.3507272307421898,0.5949881201179243,5.0959364229194696e-21,0.7202699261522791,0.18970927046911812,-0.015091939325781567,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,33,02-02,27,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.369703521813846,0.5547137833069042,0.7448244321080983,1.6065261433645207e-37,0.8368983957219251,0.13170244789514365,0.2952896138536527,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,33,02-02,27,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.669357996207781,0.5036289997625548,0.71050054204737,8.190157251970093e-33,0.7820855614973262,0.16726714637795614,0.10499085478309056,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,33,02-02,27,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.196782251273707,0.5829312244307443,0.763704419174398,1.9107035714994393e-40,0.8268398268398268,0.13884783073096732,0.25705626604674037,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,33,02-02,27,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.508361908774245,0.5314201922099889,0.7292570340349993,2.692956583975305e-35,0.8088871912401324,0.15863001505357263,0.15120621560652026,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,34,02-03,26,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.136749405272868,0.41841202895836127,0.6471347823351561,1.0329418073609221e-25,0.7696715049656226,0.15601913687627073,0.16517644165708212,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,34,02-03,26,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.5274846040177605,0.34199324904073325,0.5876397883263219,2.0023198451179173e-20,0.699134199134199,0.19381752755696094,-0.03707430552346369,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,34,02-03,26,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.337981224673861,0.5599594276531847,0.748327280907658,4.819393581375431e-38,0.8384262796027502,0.13063576475565558,0.30099719711530104,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,34,02-03,26,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.58637248783787,0.5180539585608536,0.7202798811257909,4.405326794405696e-34,0.7925897631779985,0.1618481267008478,0.13398681886896757,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,34,02-03,26,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.169307562662557,0.5873295399755516,0.7665821140434361,6.476230786748687e-41,0.8278584160937102,0.13830079351597,0.2599833400167254,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,34,02-03,26,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.469833551471428,0.5379522510588253,0.7337313636263639,6.41145574925857e-36,0.812706900942195,0.15693419656478394,0.16028016162018777,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,35,02-04,25,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.134956159306867,0.41875187594721663,0.647390951500339,9.74428506688297e-26,0.7711993888464477,0.15603020546035398,0.16511721613555186,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,35,02-04,25,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.472814745972757,0.3529691438434922,0.5959396713485153,4.257467452121966e-21,0.6925133689839572,0.19430074429589733,-0.0396598903787988,0.27450980392156865,0.24025974025974026,0.27450980392156865,14,37,117,37,205,51,False
B2000WCN001002,35,02-04,25,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.30435371608069,0.5654861831587286,0.751998612366429,1.3353524377752755e-38,0.8414820473644002,0.12936161191759274,0.3078149044007086,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,35,02-04,25,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.514683871930714,0.5303439941404277,0.7288213964083838,3.092067714018317e-35,0.8218105423987777,0.15163148327787476,0.1886537961863144,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,35,02-04,25,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.138225898689805,0.592277174955342,0.7698013355125808,1.894989242478801e-41,0.8315508021390374,0.13681062977280997,0.2679568734145227,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,35,02-04,25,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.375444921511333,0.5537610555048884,0.7443297423148193,1.901277199995035e-37,0.8198370257193787,0.152334126406855,0.1848941097214054,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,36,02-05,24,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.119989428087847,0.42158442202772317,0.6494698617765536,6.057874902015865e-26,0.7762923351158646,0.15604307479948148,0.16504835517593464,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,36,02-05,24,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.529980718801483,0.3414899083153151,0.5861550463949683,2.6290055346240253e-20,0.6843646549528902,0.19814680424948344,-0.06023929826642993,0.29411764705882354,0.23376623376623376,0.29411764705882354,15,36,118,36,205,51,False
B2000WCN001002,36,02-05,24,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.268096221307407,0.5714060517644819,0.7559197598823924,3.3066739743323807e-39,0.8440285204991087,0.127925223747147,0.3155006967183789,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,36,02-05,24,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.5375465002330015,0.5264417474449163,0.7265842876386586,6.260931879582204e-35,0.8246753246753247,0.1498861217280515,0.19799283605533946,0.6078431372549019,0.12987012987012986,0.6078431372549019,31,20,134,20,205,51,True
B2000WCN001002,36,02-05,24,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.102412351069802,0.5979410414197067,0.773467055258543,4.562316098332207e-42,0.8352431881843646,0.1356682174989208,0.27406966636208985,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,36,02-05,24,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.463584244476114,0.5390074307913283,0.7345062188439485,4.9858406272020416e-36,0.8153806977336389,0.1542186437803956,0.1748104781167399,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,37,02-06,23,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.119948621282842,0.42159213550935215,0.6493658785565607,6.204171287701208e-26,0.7729819200407436,0.15678010612979015,0.16110466512548627,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,37,02-06,23,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.522663600499688,0.34296485804127574,0.5871614076190532,2.186261373915643e-20,0.7034632034632035,0.194709252854221,-0.04184572844393131,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,37,02-06,23,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.228636150444915,0.5778026728057084,0.7601367049831877,7.1534530461618054e-40,0.8478482302011714,0.126442127681319,0.32343641255316646,0.6666666666666666,0.11038961038961038,0.6666666666666666,34,17,137,17,205,51,True
B2000WCN001002,37,02-06,23,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.501283298918208,0.5326237305709962,0.7306582994347772,1.7233651415073594e-35,0.810733384262796,0.14789922617800094,0.20862427041883247,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,37,02-06,23,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.061542177843157,0.604356206389232,0.7775983405503581,8.874643988625621e-43,0.8377896613190731,0.13442199078579914,0.28073794718955836,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,37,02-06,23,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.403401336707915,0.5491074196557894,0.7412759396256554,5.3328038727934106e-37,0.82174688057041,0.15048525912498123,0.19478698564714336,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,38,02-07,22,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.115712279924441,0.42239262754843065,0.6499749345024557,5.394170936224057e-26,0.7743824802648331,0.15668367390501364,0.16162065242447188,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,38,02-07,22,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.6079833406988735,0.3256637353669394,0.5746411530779578,2.0733665953447538e-19,0.7263814616755794,0.18771752939715527,-0.004434577656665439,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,38,02-07,22,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.184813559775353,0.5848501115443197,0.7647570824485274,1.2885279810560792e-40,0.850776674306086,0.12503166344554953,0.3309834916858647,0.6666666666666666,0.11038961038961038,0.6666666666666666,34,17,137,17,205,51,True
B2000WCN001002,38,02-07,22,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.419756123426416,0.5463738037122987,0.7396826363368618,9.081378484750466e-37,0.8125795772854596,0.1457685402378146,0.2200250950478535,0.6274509803921569,0.12337662337662338,0.6274509803921569,32,19,135,19,205,51,True
B2000WCN001002,38,02-07,22,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.010722873915523,0.6122610720734658,0.7826644188306879,1.1352599114525773e-43,0.8440285204991087,0.13302250442616104,0.2882262861587195,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,38,02-07,22,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",5.360968769103026,0.5561612753437997,0.7459394175620455,1.0974288126672861e-37,0.8248026483320601,0.14721112915407109,0.21230612392413584,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,39,02-08,21,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.120701836899752,0.4214497510962366,0.6492412146380514,6.384149836824952e-26,0.7737458619811561,0.15663683113078128,0.1618712976481942,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,39,02-08,21,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.540828825668526,0.33930015557494964,0.5849909694701938,3.251522102221617e-20,0.7307104660045837,0.1881615085302423,-0.006810210845866083,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,39,02-08,21,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",5.136722908676347,0.5925156672756017,0.7697522458929684,1.9311254698117442e-41,0.8571428571428571,0.12351768638219571,0.3390844448418927,0.6666666666666666,0.11038961038961038,0.6666666666666666,34,17,137,17,205,51,True
B2000WCN001002,39,02-08,21,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",5.381491988227959,0.5527565044392724,0.7439067114346665,2.195190160484225e-37,0.8263305322128851,0.14347365562602207,0.232304510098857,0.6470588235294118,0.11688311688311688,0.6470588235294118,33,18,136,18,205,51,True
B2000WCN001002,39,02-08,21,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",4.95608702532213,0.6206706171884355,0.7879425747322714,1.2554339082562257e-44,0.850140056022409,0.13113494725140262,0.2983261830608359,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
