dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
BWCN,12,14,01-14,46,4002,4029,3940,4029,6.051778444378355,0.39552493134496725,-0.5769881511033049,-0.1103135950946587,-0.0026981994242023383,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,14,01-14,46,4367,4394,4305,4394,-4.3909818051682405,0.1596178670751816,2.2181613884735376,0.010254513078521274,-0.0021711716482789908,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,14,01-14,46,4732,4759,4670,4759,-1.5215459770955577,-0.16119164559300414,0.4087575690908864,-0.0433109776683348,-0.0024350330916021044,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,14,01-14,46,5097,5124,5035,5124,-4.283199713755016,-0.22866151378579702,0.4643940972303885,0.05324140379172644,-0.002245321274963877,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,14,01-14,46,5462,5489,5400,5489,2.2886047688412448,-0.19009983530496907,1.3389559094190895,0.02338163505824143,-0.002209711299308169,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,14,01-14,46,5827,5854,5765,5854,-4.730545501893268,0.163816643595909,0.47377239748055333,-0.028787295842950977,-0.002424524866460663,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,14,01-14,46,6192,6219,6130,6219,-0.12233393006361075,0.205098831790113,1.978757875764496,-0.03569954964057682,-0.002389547511834417,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,14,01-14,46,6557,6584,6495,6584,-8.731565224968048,-0.21522342189177385,2.640764302687665,-0.0199181823079645,-0.0018450557456807077,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,14,01-14,46,6922,6949,6860,6949,6.192489602040882,0.13783008562861288,-0.5980657496788035,-0.026996355254282744,-0.0033134528885216093,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,14,01-14,46,7287,7314,7225,7314,3.283367625460944,-0.17218009633499384,1.5622852951219153,0.08471127924360848,-0.0022106272789437238,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,14,01-14,46,7652,7679,7590,7679,1.683815252937227,-0.15482673070881817,-0.33623185882468093,0.05077740914393611,-0.002352143835052535,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,14,01-14,46,8017,8044,7955,8044,4.528206394556228,-0.12673339791601476,0.23123060404850623,0.05758438632827062,-0.0024251570362754304,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,15,01-15,45,353,380,291,380,-1.4015632470119743,-0.058146938601168575,2.236318729496408,0.004250143704371387,-0.001935583684641056,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,15,01-15,45,718,745,656,745,-2.7291710285584307,0.052851164348002265,1.853353934574501,0.05198157066794234,-0.0021940238552159478,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,15,01-15,45,1083,1110,1021,1110,-3.999405272768809,-0.16273352806153615,-0.1695197652234702,-0.043241662240398465,-0.002592342538237459,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,15,01-15,45,1448,1475,1386,1475,-0.46632149329754774,0.030660664872630514,-0.585562944731017,-0.01839284503138655,-0.002938201137651948,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,15,01-15,45,1813,1840,1751,1840,7.061603834548435,0.4123443067959723,-0.658437567421157,-0.13934870385801099,-0.003209972832128193,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,15,01-15,45,2178,2205,2116,2205,7.560389180443383,-0.13828993057593086,-1.5543751821987435,0.011645065599788482,-0.002859549756971552,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,15,01-15,45,2543,2570,2481,2570,-7.890066130923107,0.019773437028626394,2.6784154949752748,0.07731390951115283,-0.002041463713701213,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,15,01-15,45,2908,2935,2846,2935,1.0614903200569425,0.14213281004089112,-0.4889324480266289,-0.05016084923558456,-0.003236485155480568,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,15,01-15,45,3273,3300,3211,3300,-6.6480314367964315,-0.008824679807963412,1.2133012892942348,0.0846378491664977,-0.002229335424448166,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,15,01-15,45,3638,3665,3576,3665,0.7640519437664857,0.04176741257140154,-0.6692442042436065,-0.0566906544054015,-0.00256694175275001,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,15,01-15,45,4003,4030,3941,4030,6.516558363357027,0.36848900277742047,-0.6865430467271054,-0.10779882511384535,-0.002713109074423553,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,15,01-15,45,4368,4395,4306,4395,-4.317668026936638,0.15997508915041828,2.2244936776091393,0.001633420691753446,-0.002153336229360044,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,15,01-15,45,4733,4760,4671,4760,-1.5977452800058356,-0.15619155443179691,0.3940917960809568,-0.04516387432522836,-0.0024391821727914897,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,15,01-15,45,5098,5125,5036,5125,-4.354923450346237,-0.21142290707241781,0.5063349516095291,0.06449762266303284,-0.002267665772839915,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,15,01-15,45,5463,5490,5401,5490,2.013190040167155,-0.2141087713168674,1.3643692313105356,0.03269315669878605,-0.0021972744420470747,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,15,01-15,45,5828,5855,5766,5855,-4.777645912591631,0.14605123658797045,0.4981854958333887,-0.02511540591876233,-0.0024139980122767275,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,15,01-15,45,6193,6220,6131,6220,0.007943523530715067,0.20834091376577965,1.931870103761262,-0.03789010315292918,-0.0024441471239705953,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,15,01-15,45,6558,6585,6496,6585,-8.919171508120373,-0.22820810997572713,2.5847815522672613,-0.022216827356428766,-0.001817106221954272,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,15,01-15,45,6923,6950,6861,6950,6.187403885556384,0.1268403021447394,-0.6577925468424007,-0.040490436755390755,-0.0033594671247088284,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,15,01-15,45,7288,7315,7226,7315,3.063305298520253,-0.13314926082683845,1.638114951629507,0.07401064480271753,-0.002227554512559251,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,15,01-15,45,7653,7680,7591,7680,1.5234467801922673,-0.14413988137364386,-0.2457849788940955,0.06336691199831596,-0.0023264183453495157,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,15,01-15,45,8018,8045,7956,8045,4.499485958223098,-0.14375699141879422,0.287446927234335,0.07304957487727787,-0.0024097831069116865,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,16,01-16,44,354,381,292,381,-1.4076413558054337,-0.05790256282582216,2.2619052061026568,0.004403893297935715,-0.0019120225577956035,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,16,01-16,44,719,746,657,746,-2.7055139536360704,0.08109404793571504,1.8990323050642317,0.04957249810231464,-0.002202790582688876,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,16,01-16,44,1084,1111,1022,1111,-4.1658848076050985,-0.18007397503434988,-0.22590596992553832,-0.029271914701476765,-0.002578774184014055,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,16,01-16,44,1449,1476,1387,1476,-0.40137397168503647,0.048450690401457684,-0.5947970123805126,-0.036733495143007236,-0.003009997447852417,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,16,01-16,44,1814,1841,1752,1841,7.418899345924479,0.4209605558307979,-0.7760933339567381,-0.1464568574084168,-0.0032452225920254233,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,16,01-16,44,2179,2206,2117,2206,7.45055283190383,-0.1756863014700091,-1.5531639820118335,0.03648907178769211,-0.0028548540286101507,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,16,01-16,44,2544,2571,2482,2571,-7.883266693678619,0.009144213472279259,2.7668589395588454,0.07973676560624905,-0.002014304495189033,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,16,01-16,44,2909,2936,2847,2936,1.183571870512925,0.20109398496293476,-0.541087701628828,-0.06379102633393711,-0.0032582192351710555,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,16,01-16,44,3274,3301,3212,3301,-6.468602670415507,0.04332727845136897,1.2733925860243498,0.06736036593372079,-0.0023168031879721583,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,16,01-16,44,3639,3666,3577,3666,0.8121791572386512,0.019823507951975076,-0.7132322219603288,-0.045632822666853055,-0.002571887683551761,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,16,01-16,44,4004,4031,3942,4031,6.912617629441498,0.34018253431328294,-0.77582426538607,-0.1070945618287339,-0.002722007272306395,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,16,01-16,44,4369,4396,4307,4396,-4.282826968075243,0.15283028315498476,2.2307927335980664,-0.0046021990020170675,-0.002139091322046225,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,16,01-16,44,4734,4761,4672,4761,-1.684648867489306,-0.15117916954373797,0.38029417648690444,-0.04522865872435962,-0.0024375955945926124,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,16,01-16,44,5099,5126,5037,5126,-4.423074367541622,-0.18533403248891056,0.5403833044689462,0.07528441944779388,-0.0022980190745629063,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,16,01-16,44,5464,5491,5402,5491,1.7498165953315639,-0.24406590459650573,1.3879459338524467,0.03877885806274401,-0.002193364010495823,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,16,01-16,44,5829,5856,5767,5856,-4.8021708074481495,0.12012509787603637,0.5211112922023116,-0.02116234644428695,-0.0024095275662350604,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,16,01-16,44,6194,6221,6132,6221,0.14273084965634045,0.20774218256503837,1.8748539779048925,-0.04365364032483206,-0.00247856855181706,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,16,01-16,44,6559,6586,6497,6586,-9.08413371987142,-0.2413948385378255,2.552841964517643,-0.0228392108097108,-0.0017593488431466874,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,16,01-16,44,6924,6951,6862,6951,6.160899925758462,0.1123116595482031,-0.7233027155469598,-0.05586750295110111,-0.003403549465973232,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,16,01-16,44,7289,7316,7227,7316,2.88582363181315,-0.09619247784697815,1.7171057105743637,0.060438236427836745,-0.002256373371220033,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,16,01-16,44,7654,7681,7592,7681,1.3874528345196222,-0.1332353004734022,-0.14682185317971083,0.07458042310925826,-0.0023079455622998716,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,16,01-16,44,8019,8046,7957,8046,4.479932703817194,-0.15862356566450778,0.3594057612188443,0.08693035342902318,-0.0024104210092579788,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,17,01-17,43,355,382,293,382,-1.4214086029758282,-0.0642768556585021,2.2797613600772437,0.004677493033131551,-0.0018850039016520233,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,17,01-17,43,720,747,658,747,-2.67392608518844,0.10675158555505461,1.9453829461706582,0.046039509042623224,-0.0021789568345629345,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,17,01-17,43,1085,1112,1023,1112,-4.320613947039723,-0.19191470691632737,-0.27230650106468535,-0.011337282413301862,-0.0025629757652038876,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,17,01-17,43,1450,1477,1388,1477,-0.3763662925335837,0.06330950741722614,-0.6089332426645182,-0.05539772375989184,-0.003084634539742522,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,17,01-17,43,1815,1842,1753,1842,7.741857115756734,0.4248745624918502,-0.8927778175684712,-0.1528937603124996,-0.0032836602932055053,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,17,01-17,43,2180,2207,2118,2207,7.326150808209301,-0.20865344442667025,-1.5339664571782325,0.05787316694332373,-0.002851733661846858,-10.188913212923685,102.39976501464844,120,14.0,0
